"city_state,credit_tier,avg_income,credit_tier_encoded"
"Mowbray Mountain_TN,Very Good,93293.0,3"
"Munford_TN,Very Good,89531.0,3"
"Murfreesboro_TN,Good,80108.0,2"
"Nashville-Davidson metropolitan government (balance)_TN,Good,77371.0,2"
"Newbern_TN,Fair,58455.0,1"
"New Johnsonville_TN,Exceptional,78661.0,4"
"New Market_TN,Exceptional,72321.0,4"
"Newport_TN,Good,31250.0,2"
"New Tazewell_TN,Good,53567.0,2"
"New Union_TN,Very Good,81367.0,3"
"Nolensville_TN,Exceptional,177148.0,4"
"Norris_TN,Exceptional,75515.0,4"
"Oak Grove_TN,Very Good,104211.0,3"
"Oak Grove_TN,Very Good,72143.0,3"
"Oak Hill_TN,Exceptional,215530.0,4"
"Oakland_TN,Exceptional,97798.0,4"
"Oak Ridge_TN,Exceptional,72311.0,4"
"Oliver Springs_TN,Fair,51183.0,1"
"Olivet_TN,Very Good,66635.0,3"
"Oneida_TN,Very Good,48622.0,3"
"Paris_TN,Good,41012.0,2"
"Park City_TN,Fair,95417.0,1"
"Parsons_TN,Very Good,36154.0,3"
"Pegram_TN,Exceptional,111172.0,4"
"Pigeon Forge_TN,Very Good,53261.0,3"
"Pikeville_TN,Fair,37688.0,1"
"Pine Crest_TN,Fair,53537.0,1"
"Piperton_TN,Exceptional,130100.0,4"
"Plainview_TN,Good,63965.0,2"
"Pleasant View_TN,Exceptional,109213.0,4"
"Portland_TN,Very Good,72647.0,3"
"Powell_TN,Exceptional,82434.0,4"
"Powells Crossroads_TN,Fair,67549.0,1"
"Pulaski_TN,Poor,48538.0,0"
"Red Bank_TN,Very Good,63983.0,3"
"Ridgely_TN,Poor,24390.0,0"
"Ridgetop_TN,Exceptional,85063.0,4"
"Ripley_TN,Poor,37432.0,0"
"Rockwood_TN,Fair,47791.0,1"
"Rocky Top_TN,Fair,32868.0,1"
"Rogersville_TN,Good,47500.0,2"
"Rural Hill_TN,Exceptional,108250.0,4"
"Sale Creek_TN,Exceptional,53932.0,4"
"Savannah_TN,Fair,39712.0,1"
"Selmer_TN,Good,51591.0,2"
"Sevierville_TN,Very Good,52421.0,3"
"Sewanee_TN,Poor,136111.0,0"
"Seymour_TN,Very Good,82855.0,3"
"Shackle Island_TN,Exceptional,130125.0,4"
"Shelbyville_TN,Good,55073.0,2"
"Signal Mountain_TN,Exceptional,141008.0,4"
"Smithville_TN,Very Good,33192.0,3"
"Smyrna_TN,Very Good,81926.0,3"
"Sneedville_TN,Poor,24500.0,0"
"Soddy-Daisy_TN,Very Good,75113.0,3"
"Somerville_TN,Good,44310.0,2"
"South Carthage_TN,Very Good,55662.0,3"
"South Cleveland_TN,Exceptional,66601.0,4"
"South Fulton_TN,Very Good,43942.0,3"
"South Pittsburg_TN,Very Good,57865.0,3"
"Sparta_TN,Good,50080.0,2"
"Spencer_TN,Very Good,46705.0,3"
"Spring City_TN,Good,38975.0,2"
"Springfield_TN,Good,59465.0,2"
"Spring Hill_TN,Exceptional,112013.0,4"
"Spurgeon_TN,Exceptional,64250.0,4"
"Strawberry Plains_TN,Good,75027.0,2"
"Surgoinsville_TN,Fair,53854.0,1"
"Sweetwater_TN,Good,45451.0,2"
"Tazewell_TN,Very Good,41836.0,3"
"Tellico Village_TN,Exceptional,106875.0,4"
"Thompson's Station_TN,Exceptional,132647.0,4"
"Three Way_TN,Very Good,88125.0,3"
"Tiptonville_TN,Poor,23027.0,0"
"Tracy City_TN,Good,39479.0,2"
"Trenton_TN,Poor,58750.0,0"
"Troy_TN,Fair,51711.0,1"
"Tullahoma_TN,Very Good,60979.0,3"
"Tusculum_TN,Poor,70694.0,0"
"Unicoi_TN,Fair,42424.0,1"
"Union City_TN,Good,50870.0,2"
"Unionville_TN,Very Good,70541.0,3"
"Valley Forge_TN,Fair,54631.0,1"
"Vonore_TN,Very Good,58317.0,3"
"Walden_TN,Exceptional,124493.0,4"
"Walnut Hill_TN,Fair,51742.0,1"
"Watertown_TN,Exceptional,68148.0,4"
"Waverly_TN,Fair,43773.0,1"
"Waynesboro_TN,Very Good,40977.0,3"
"Westmoreland_TN,Very Good,59405.0,3"
"White Bluff_TN,Very Good,69483.0,3"
"White House_TN,Exceptional,90019.0,4"
"White Pine_TN,Good,55313.0,2"
"Whiteville_TN,Poor,42105.0,0"
"Whitwell_TN,Good,67774.0,2"
"Wildwood Lake_TN,Very Good,62722.0,3"
"Winchester_TN,Very Good,62782.0,3"
"Woodbury_TN,Fair,58466.0,1"
"Abernathy_TX,Fair,87531.0,1"
"Abilene_TX,Fair,62648.0,1"
"Addison_TX,Very Good,73854.0,3"
"Agua Dulce_TX,Very Good,47200.0,3"
"Agua Dulce_TX,Very Good,48438.0,3"
"Alamo_TX,Fair,57096.0,1"
"Alamo Heights_TX,Exceptional,183088.0,4"
"Albany_TX,Exceptional,68000.0,4"
"Aldine_TX,Poor,44455.0,0"
"Aledo_TX,Exceptional,163231.0,4"
"Alice_TX,Fair,48676.0,1"
"Allen_TX,Exceptional,130901.0,4"
"Alpine_TX,Poor,60139.0,0"
"Alton_TX,Good,52715.0,2"
"Alvarado_TX,Very Good,80523.0,3"
"Alvin_TX,Very Good,71477.0,3"
"Amarillo_TX,Good,65912.0,2"
"Anahuac_TX,Good,77500.0,2"
"Andrews_TX,Very Good,73690.0,3"
"Angleton_TX,Fair,86712.0,1"
"Anna_TX,Exceptional,105593.0,4"
"Annetta_TX,Exceptional,177500.0,4"
"Anson_TX,Good,48104.0,2"
"Anthony_TX,Very Good,54588.0,3"
"Aransas Pass_TX,Very Good,63021.0,3"
"Archer City_TX,Exceptional,52500.0,4"
"Arcola_TX,Exceptional,75086.0,4"
"Argyle_TX,Exceptional,181352.0,4"
"Arlington_TX,Very Good,75171.0,3"
"Atascocita_TX,Very Good,118226.0,3"
"Athens_TX,Poor,67984.0,0"
"Atlanta_TX,Good,60259.0,2"
"Aubrey_TX,Exceptional,101574.0,4"
"Austin_TX,Good,93658.0,2"
"Azle_TX,Very Good,68514.0,3"
"Bacliff_TX,Fair,51458.0,1"
"Baird_TX,Poor,50772.0,0"
"Balch Springs_TX,Poor,66942.0,0"
"Balcones Heights_TX,Poor,29375.0,0"
"Ballinger_TX,Very Good,58870.0,3"
"Bangs_TX,Very Good,48098.0,3"
"Barrett_TX,Fair,48125.0,1"
"Bartlett_TX,Good,67438.0,2"
"Barton Creek_TX,Exceptional,203947.0,4"
"Bartonville_TX,Exceptional,149071.0,4"
"Bastrop_TX,Exceptional,81551.0,4"
"Bay City_TX,Good,53840.0,2"
"Bayou Vista_TX,Exceptional,120455.0,4"
"Baytown_TX,Fair,59910.0,1"
"Beach City_TX,Exceptional,148574.0,4"
"Bear Creek Ranch_TX,Very Good,81250.0,3"
"Beaumont_TX,Fair,56997.0,1"
"Bedford_TX,Exceptional,83971.0,4"
"Bee Cave_TX,Exceptional,111172.0,4"
"Beeville_TX,Fair,50784.0,1"
"Bellaire_TX,Exceptional,244015.0,4"
"Bellmead_TX,Poor,52075.0,0"
"Bells_TX,Very Good,92075.0,3"
"Bellville_TX,Very Good,59583.0,3"
"Belterra_TX,Exceptional,219727.0,4"
"Belton_TX,Good,59130.0,2"
"Ben Bolt_TX,Poor,61741.0,0"
"Benbrook_TX,Exceptional,86292.0,4"
"Bertram_TX,Good,63311.0,2"
"Beverly Hills_TX,Poor,47313.0,0"
"Big Lake_TX,Good,71471.0,2"
"Big Spring_TX,Poor,67581.0,0"
"Bishop_TX,Poor,58152.0,0"
"Blanco_TX,Exceptional,70682.0,4"
"Bloomington_TX,Good,52666.0,2"
"Blossom_TX,Fair,55114.0,1"
"Blue Mound_TX,Exceptional,66375.0,4"
"Boerne_TX,Exceptional,84541.0,4"
"Bolivar Peninsula_TX,Fair,75547.0,1"
"Bonham_TX,Poor,57681.0,0"
"Booker_TX,Poor,69464.0,0"
"Borger_TX,Fair,61583.0,1"
"Bovina_TX,Fair,48500.0,1"
"Bowie_TX,Very Good,57488.0,3"
"Boyd_TX,Exceptional,68958.0,4"
"Brackettville_TX,Poor,69459.0,0"
"Brady_TX,Good,46250.0,2"
"Brazoria_TX,Poor,79635.0,0"
"Breckenridge_TX,Fair,48000.0,1"
"Brenham_TX,Fair,65112.0,1"
"Briar_TX,Very Good,104238.0,3"
"Briarcliff_TX,Exceptional,140938.0,4"
"Bridge City_TX,Exceptional,88958.0,4"
"Bridgeport_TX,Very Good,96037.0,3"
"Brookshire_TX,Poor,65934.0,0"
"Brookside Village_TX,Exceptional,110833.0,4"
"Brownfield_TX,Poor,42150.0,0"
"Brownsville_TX,Good,52130.0,2"
"Brownwood_TX,Poor,48981.0,0"
"Bruceville-Eddy_TX,Good,76154.0,2"
"Brushy Creek_TX,Exceptional,138589.0,4"
"Bryan_TX,Fair,59289.0,1"
"Buchanan Dam_TX,Exceptional,56429.0,4"
"Buda_TX,Exceptional,123766.0,4"
"Buffalo_TX,Very Good,45202.0,3"
"Bullard_TX,Exceptional,118860.0,4"
"Bulverde_TX,Exceptional,112188.0,4"
"Buna_TX,Very Good,55000.0,3"
"Bunker Hill Village_TX,Exceptional,250001.0,4"
"Burkburnett_TX,Fair,66308.0,1"
"Burleson_TX,Exceptional,93928.0,4"
"Burnet_TX,Good,87587.0,2"
"Bushland_TX,Exceptional,146071.0,4"
"Cactus_TX,Poor,45346.0,0"
"Caldwell_TX,Good,61266.0,2"
"Callender Lake_TX,Poor,44444.0,0"
"Cameron_TX,Fair,62443.0,1"
"Cameron Park_TX,Poor,36089.0,0"
"Camp Swift_TX,Poor,63944.0,0"
"Canadian_TX,Good,58811.0,2"
"Canton_TX,Good,51027.0,2"
"Canutillo_TX,Very Good,40682.0,3"
"Canyon_TX,Fair,69772.0,1"
"Canyon Lake_TX,Exceptional,97301.0,4"
"Carrizo Springs_TX,Good,38659.0,2"
"Carrollton_TX,Exceptional,101396.0,4"
"Carter_TX,Very Good,103264.0,3"
"Carthage_TX,Fair,51250.0,1"
"Castle Hills_TX,Exceptional,95391.0,4"
"Castroville_TX,Exceptional,78460.0,4"
"Cedar Creek_TX,Very Good,73864.0,3"
"Cedar Hill_TX,Very Good,101909.0,3"
"Cedar Park_TX,Exceptional,129545.0,4"
"Celina_TX,Exceptional,170894.0,4"
"Center_TX,Good,48293.0,2"
"Center Point_TX,Poor,115833.0,0"
"Central Gardens_TX,Exceptional,83750.0,4"
"Chandler_TX,Exceptional,49573.0,4"
"Channelview_TX,Fair,64422.0,1"
"Charlotte_TX,Fair,28955.0,1"
"Childress_TX,Poor,57644.0,0"
"China Spring_TX,Very Good,70792.0,3"
"Chula Vista_TX,Poor,19628.0,0"
"Chula Vista_TX,Poor,39271.0,0"
"Cibolo_TX,Exceptional,122365.0,4"
"Cienegas Terrace_TX,Very Good,59785.0,3"
"Cinco Ranch_TX,Exceptional,161972.0,4"
"Circle D-KC Estates_TX,Fair,93958.0,1"
"Cisco_TX,Poor,58550.0,0"
"Citrus City_TX,Poor,39375.0,0"
"Clarendon_TX,Fair,57250.0,1"
"Clarksville_TX,Fair,33014.0,1"
"Cleburne_TX,Fair,70656.0,1"
"Cleveland_TX,Poor,54519.0,0"
"Clifton_TX,Poor,64653.0,0"
"Cloverleaf_TX,Poor,54994.0,0"
"Clute_TX,Fair,70208.0,1"
"Clyde_TX,Good,68184.0,2"
"Cockrell Hill_TX,Poor,52292.0,0"
"Coleman_TX,Good,34613.0,2"
"College Station_TX,Poor,50900.0,0"
"Colleyville_TX,Exceptional,218328.0,4"
"Collinsville_TX,Exceptional,60417.0,4"
"Colorado City_TX,Poor,53448.0,0"
"Columbus_TX,Exceptional,49418.0,4"
"Comanche_TX,Good,51981.0,2"
"Combes_TX,Fair,45504.0,1"
"Combine_TX,Very Good,94756.0,3"
"Comfort_TX,Good,80580.0,2"
"Commerce_TX,Poor,44386.0,0"
"Conroe_TX,Exceptional,76206.0,4"
"Converse_TX,Very Good,94222.0,3"
"Cooper_TX,Good,43767.0,2"
"Coppell_TX,Exceptional,146235.0,4"
"Copperas Cove_TX,Very Good,71225.0,3"
"Copper Canyon_TX,Exceptional,155625.0,4"
"Corinth_TX,Exceptional,120580.0,4"
"Corpus Christi_TX,Fair,67394.0,1"
"Corrigan_TX,Poor,37700.0,0"
"Corsicana_TX,Fair,57212.0,1"
"Cottonwood Shores_TX,Exceptional,63365.0,4"
"Cotulla_TX,Poor,70067.0,0"
"Crandall_TX,Exceptional,88997.0,4"
"Crane_TX,Poor,73150.0,0"
"Cresson_TX,Exceptional,91518.0,4"
"Crockett_TX,Fair,38869.0,1"
"Crosby_TX,Very Good,59241.0,3"
"Crosbyton_TX,Very Good,38684.0,3"
"Cross Mountain_TX,Exceptional,205164.0,4"
"Cross Roads_TX,Exceptional,124145.0,4"
"Crowley_TX,Very Good,95030.0,3"
"Crystal City_TX,Poor,36328.0,0"
"Cuero_TX,Poor,56480.0,0"
"Cumings_TX,Exceptional,136147.0,4"
"Daingerfield_TX,Fair,57500.0,1"
"Dalhart_TX,Poor,71630.0,0"
"Dallas_TX,Fair,70518.0,1"
"Dalworthington Gardens_TX,Exceptional,138594.0,4"
"Danbury_TX,Very Good,92159.0,3"
"Dayton_TX,Very Good,59691.0,3"
"Decatur_TX,Exceptional,73179.0,4"
"DeCordova_TX,Exceptional,106106.0,4"
"Deer Park_TX,Very Good,100382.0,3"
"Deerwood_TX,Good,61436.0,2"
"De Kalb_TX,Poor,50104.0,0"
"De Leon_TX,Fair,46771.0,1"
"Del Rio_TX,Good,66158.0,2"
"Denison_TX,Good,67365.0,2"
"Denton_TX,Good,76019.0,2"
"Denver City_TX,Very Good,85250.0,3"
"DeSoto_TX,Good,82782.0,2"
"Devine_TX,Very Good,38207.0,3"
"Diboll_TX,Poor,57902.0,0"
"Dickinson_TX,Very Good,91779.0,3"
"Dilley_TX,Poor,62600.0,0"
"Dimmitt_TX,Poor,45875.0,0"
"Doffing_TX,Poor,32318.0,0"
"Donna_TX,Poor,40438.0,0"
"Doolittle_TX,Poor,36109.0,0"
"Double Oak_TX,Exceptional,172321.0,4"
"Dripping Springs_TX,Exceptional,109364.0,4"
"Dublin_TX,Good,53030.0,2"
"Dumas_TX,Good,63788.0,2"
"Duncanville_TX,Good,76457.0,2"
"Eagle Lake_TX,Very Good,69205.0,3"
"Eagle Pass_TX,Good,57207.0,2"
"Early_TX,Very Good,67346.0,3"
"East Bernard_TX,Exceptional,97961.0,4"
"Eastland_TX,Good,51776.0,2"
"Edcouch_TX,Poor,21843.0,0"
"Edgecliff Village_TX,Exceptional,85242.0,4"
"Edgewood_TX,Fair,73533.0,1"
"Edinburg_TX,Fair,59466.0,1"
"Edna_TX,Good,59600.0,2"
"Eidson Road_TX,Good,33839.0,2"
"El Campo_TX,Very Good,67017.0,3"
"El Cenizo_TX,Poor,48897.0,0"
"Eldorado_TX,Very Good,68882.0,3"
"Electra_TX,Good,69167.0,2"
"Elgin_TX,Very Good,91114.0,3"
"El Lago_TX,Exceptional,95625.0,4"
"Elm Creek_TX,Poor,52263.0,0"
"Elmendorf_TX,Very Good,51691.0,3"
"El Paso_TX,Very Good,59745.0,3"
"Elsa_TX,Fair,42439.0,1"
"Encantada-Ranchito-El Calaboz_TX,Fair,45505.0,1"
"Ennis_TX,Poor,75074.0,0"
"Escobares_TX,Fair,29844.0,1"
"Euless_TX,Very Good,82167.0,3"
"Everman_TX,Fair,68311.0,1"
"Fabens_TX,Poor,42533.0,0"
"Fairfield_TX,Poor,47250.0,0"
"Fair Oaks Ranch_TX,Exceptional,174327.0,4"
"Fairview_TX,Exceptional,109347.0,4"
"Falfurrias_TX,Poor,49167.0,0"
"Fannett_TX,Poor,90962.0,0"
"Farmers Branch_TX,Exceptional,91186.0,4"
"Farmersville_TX,Good,81036.0,2"
"Fate_TX,Exceptional,132752.0,4"
"Ferris_TX,Exceptional,89722.0,4"
"Fifth Street_TX,Good,29150.0,2"
"Flatonia_TX,Good,61010.0,2"
"Floresville_TX,Very Good,65270.0,3"
"Flower Mound_TX,Exceptional,161235.0,4"
"Floydada_TX,Good,52826.0,2"
"Forest Heights_TX,Very Good,81429.0,3"
"Forest Hill_TX,Good,68457.0,2"
"Forney_TX,Exceptional,104112.0,4"
"Fort Bliss_TX,Poor,57111.0,0"
"Fort Clark Springs_TX,Poor,71346.0,0"
"Fort Hood_TX,Poor,62835.0,0"
"Fort Stockton_TX,Fair,84784.0,1"
"Fort Worth_TX,Good,79507.0,2"
"Four Corners_TX,Exceptional,76452.0,4"
"Franklin_TX,Exceptional,54265.0,4"
"Fredericksburg_TX,Very Good,64534.0,3"
"Freeport_TX,Poor,61134.0,0"
"Freer_TX,Fair,64145.0,1"
"Fresno_TX,Fair,91264.0,1"
"Friendswood_TX,Exceptional,126508.0,4"
"Friona_TX,Poor,66801.0,0"
"Frisco_TX,Exceptional,150212.0,4"
"Fritch_TX,Fair,88750.0,1"
"Fulshear_TX,Exceptional,187035.0,4"
"Fulton_TX,Very Good,56324.0,3"
"Gainesville_TX,Fair,58809.0,1"
"Galena Park_TX,Fair,51220.0,1"
"Galveston_TX,Poor,55631.0,0"
"Ganado_TX,Very Good,57315.0,3"
"Gardendale_TX,Exceptional,103750.0,4"
"Garden Ridge_TX,Exceptional,177353.0,4"
"Garfield_TX,Very Good,73349.0,3"
"Garland_TX,Good,76320.0,2"
"Gatesville_TX,Poor,57217.0,0"
"Georgetown_TX,Exceptional,95062.0,4"
"George West_TX,Poor,48415.0,0"
"Giddings_TX,Poor,72913.0,0"
"Gilmer_TX,Good,44316.0,2"
"Gladewater_TX,Very Good,58810.0,3"
"Glenn Heights_TX,Very Good,81718.0,3"
"Glen Rose_TX,Poor,74722.0,0"
"Godley_TX,Exceptional,110417.0,4"
"Goldthwaite_TX,Good,54808.0,2"
"Goliad_TX,Poor,42266.0,0"
"Gonzales_TX,Good,51929.0,2"
"Graham_TX,Very Good,63587.0,3"
"Granbury_TX,Good,73516.0,2"
"Grand Prairie_TX,Good,81619.0,2"
"Grand Saline_TX,Poor,50028.0,0"
"Grandview_TX,Very Good,77000.0,3"
"Granite Shoals_TX,Good,78042.0,2"
"Grape Creek_TX,Good,53299.0,2"
"Grapeland_TX,Fair,39643.0,1"
"Grapevine_TX,Exceptional,111376.0,4"
"Greenville_TX,Fair,62781.0,1"
"Gregory_TX,Poor,47167.0,0"
"Groesbeck_TX,Poor,61571.0,0"
"Groves_TX,Fair,73710.0,1"
"Gun Barrel City_TX,Poor,71310.0,0"
"Gunter_TX,Exceptional,120000.0,4"
"Hackberry_TX,Exceptional,109769.0,4"
"Hale Center_TX,Poor,57083.0,0"
"Hallettsville_TX,Very Good,55718.0,3"
"Hallsville_TX,Fair,85313.0,1"
"Haltom City_TX,Fair,59057.0,1"
"Hamilton_TX,Fair,43780.0,1"
"Hamlin_TX,Poor,60625.0,0"
"Harker Heights_TX,Exceptional,81190.0,4"
"Harlingen_TX,Fair,53645.0,1"
"Haskell_TX,Poor,62378.0,0"
"Haslet_TX,Exceptional,169046.0,4"
"Hawkins_TX,Poor,72404.0,0"
"Hearne_TX,Poor,37372.0,0"
"Heartland_TX,Very Good,92996.0,3"
"Heath_TX,Exceptional,220828.0,4"
"Hebbronville_TX,Poor,42455.0,0"
"Hedwig Village_TX,Exceptional,223750.0,4"
"Heidelberg_TX,Poor,33953.0,0"
"Helotes_TX,Exceptional,132675.0,4"
"Hempstead_TX,Very Good,60041.0,3"
"Henderson_TX,Poor,61285.0,0"
"Henrietta_TX,Very Good,66630.0,3"
"Hereford_TX,Fair,56868.0,1"
"Hewitt_TX,Exceptional,83511.0,4"
"Hickory Creek_TX,Exceptional,148852.0,4"
"Hidalgo_TX,Very Good,59441.0,3"
"Hideaway_TX,Exceptional,109712.0,4"
"Highland Park_TX,Exceptional,250001.0,4"
"Highlands_TX,Very Good,52167.0,3"
"Highland Village_TX,Exceptional,159828.0,4"
"Hillsboro_TX,Fair,56083.0,1"
"Hitchcock_TX,Very Good,74157.0,3"
"Holliday_TX,Fair,62981.0,1"
"Holly Lake Ranch_TX,Exceptional,70179.0,4"
"Hollywood Park_TX,Exceptional,138378.0,4"
"Homestead Meadows North_TX,Poor,63088.0,0"
"Homestead Meadows South_TX,Very Good,49327.0,3"
"Hondo_TX,Poor,62032.0,0"
"Honey Grove_TX,Fair,46713.0,1"
"Hooks_TX,Poor,43555.0,0"
"Horizon City_TX,Very Good,65737.0,3"
"Hornsby Bend_TX,Very Good,89614.0,3"
"Horseshoe Bay_TX,Exceptional,96794.0,4"
"Houston_TX,Fair,64813.0,1"
"Howe_TX,Very Good,51108.0,3"
"Hubbard_TX,Good,50859.0,2"
"Hudson_TX,Very Good,46406.0,3"
"Hudson Bend_TX,Very Good,95703.0,3"
"Hudson Oaks_TX,Exceptional,124545.0,4"
"Hughes Springs_TX,Good,52778.0,2"
"Humble_TX,Fair,57011.0,1"
"Hunters Creek Village_TX,Exceptional,250001.0,4"
"Huntington_TX,Fair,64432.0,1"
"Huntsville_TX,Poor,47529.0,0"
"Hurst_TX,Very Good,72210.0,3"
"Hutchins_TX,Poor,47829.0,0"
"Hutto_TX,Exceptional,118834.0,4"
"Idalou_TX,Poor,58500.0,0"
"Indian Hills_TX,Poor,32816.0,0"
"Inez_TX,Exceptional,82838.0,4"
"Ingleside_TX,Fair,69464.0,1"
"Ingram_TX,Poor,44813.0,0"
"Iowa Colony_TX,Very Good,144092.0,3"
"Iowa Park_TX,Good,66622.0,2"
"Irving_TX,Good,81830.0,2"
"Italy_TX,Poor,60754.0,0"
"Itasca_TX,Fair,77227.0,1"
"Ivanhoe_TX,Poor,52054.0,0"
"Jacinto City_TX,Poor,47318.0,0"
"Jacksboro_TX,Very Good,55040.0,3"
"Jacksonville_TX,Good,51375.0,2"
"Jamaica Beach_TX,Fair,94318.0,1"
"Jarrell_TX,Very Good,111333.0,3"
"Jasper_TX,Fair,45078.0,1"
"Jefferson_TX,Poor,41500.0,0"
"Jersey Village_TX,Exceptional,79750.0,4"
"Johnson City_TX,Exceptional,48622.0,4"
"Jones Creek_TX,Good,72847.0,2"
"Jonestown_TX,Exceptional,128224.0,4"
"Josephine_TX,Exceptional,91000.0,4"
"Joshua_TX,Exceptional,68117.0,4"
"Jourdanton_TX,Very Good,83512.0,3"
"Junction_TX,Good,49041.0,2"
"Justin_TX,Exceptional,114157.0,4"
"Karnes City_TX,Poor,55354.0,0"
"Katy_TX,Exceptional,114912.0,4"
"Kaufman_TX,Very Good,62931.0,3"
"Keene_TX,Good,51695.0,2"
"Keller_TX,Exceptional,174950.0,4"
"Kemah_TX,Exceptional,85357.0,4"
"Kenedy_TX,Poor,61167.0,0"
"Kennedale_TX,Very Good,118794.0,3"
"Kerens_TX,Very Good,56771.0,3"
"Kermit_TX,Very Good,81170.0,3"
"Kerrville_TX,Very Good,62102.0,3"
"Kilgore_TX,Good,66295.0,2"
"Killeen_TX,Good,60977.0,2"
"Kingsland_TX,Fair,57268.0,1"
"Kingsville_TX,Poor,58148.0,0"
"Kirby_TX,Good,55532.0,2"
"Kirbyville_TX,Good,43083.0,2"
"Kountze_TX,Poor,65969.0,0"
"Krugerville_TX,Exceptional,117917.0,4"
"Krum_TX,Exceptional,124405.0,4"
"Kyle_TX,Exceptional,90323.0,4"
"La Blanca_TX,Good,56008.0,2"
"Lackland AFB_TX,Poor,73646.0,0"
"Lacy-Lakeview_TX,Poor,56924.0,0"
"La Feria_TX,Good,45081.0,2"
"Lago Vista_TX,Exceptional,113457.0,4"
"La Grange_TX,Poor,53547.0,0"
"Laguna Park_TX,Fair,60833.0,1"
"Laguna Vista_TX,Exceptional,63632.0,4"
"La Homa_TX,Poor,36895.0,0"
"La Joya_TX,Fair,53526.0,1"
"Lake Brownwood_TX,Fair,70000.0,1"
"Lake Bryan_TX,Poor,77419.0,0"
"Lake Cherokee_TX,Exceptional,91855.0,4"
"Lake Dallas_TX,Exceptional,76879.0,4"
"Lake Dunlap_TX,Exceptional,78641.0,4"
"Lakehills_TX,Exceptional,90110.0,4"
"Lake Jackson_TX,Very Good,90938.0,3"
"Lake Kiowa_TX,Exceptional,125956.0,4"
"Lakeside_TX,Exceptional,54583.0,4"
"Lakeside_TX,Exceptional,112321.0,4"
"Lakeway_TX,Exceptional,190060.0,4"
"Lake Worth_TX,Very Good,81910.0,3"
"La Marque_TX,Very Good,71102.0,3"
"Lamesa_TX,Poor,49007.0,0"
"Lampasas_TX,Fair,67229.0,1"
"Lancaster_TX,Fair,68302.0,1"
"Lantana_TX,Exceptional,199489.0,4"
"La Paloma_TX,Very Good,59840.0,3"
"La Porte_TX,Very Good,80753.0,3"
"Laredo_TX,Good,63915.0,2"
"Las Lomas_TX,Fair,24583.0,1"
"Laughlin AFB_TX,Good,67208.0,2"
"Laureles_TX,Good,34771.0,2"
"La Villa_TX,Poor,31359.0,0"
"Lavon_TX,Exceptional,131303.0,4"
"League City_TX,Exceptional,121099.0,4"
"Leander_TX,Exceptional,139048.0,4"
"Leonard_TX,Fair,54717.0,1"
"Leon Valley_TX,Good,59481.0,2"
"Levelland_TX,Fair,58000.0,1"
"Lewisville_TX,Very Good,89233.0,3"
"Liberty_TX,Good,53833.0,2"
"Liberty City_TX,Very Good,63092.0,3"
"Liberty Hill_TX,Exceptional,115096.0,4"
"Lindale_TX,Good,83249.0,2"
"Linden_TX,Good,43661.0,2"
"Little Cypress_TX,Very Good,91199.0,3"
"Little Elm_TX,Exceptional,119219.0,4"
"Littlefield_TX,Fair,60636.0,1"
"Little River-Academy_TX,Exceptional,75563.0,4"
"Live Oak_TX,Exceptional,79696.0,4"
"Livingston_TX,Fair,48841.0,1"
"Llano_TX,Exceptional,48309.0,4"
"Llano Grande_TX,Good,40114.0,2"
"Lockhart_TX,Poor,68400.0,0"
"Lockney_TX,Poor,54698.0,0"
"Lone Star_TX,Very Good,38646.0,3"
"Longview_TX,Good,63340.0,2"
"Lopezville_TX,Good,38207.0,2"
"Lorena_TX,Exceptional,88250.0,4"
"Los Fresnos_TX,Fair,61938.0,1"
"Lowry Crossing_TX,Exceptional,116875.0,4"
"Lubbock_TX,Fair,60895.0,1"
"Lucas_TX,Exceptional,221364.0,4"
"Lufkin_TX,Good,57048.0,2"
"Luling_TX,Fair,54818.0,1"
"Lumberton_TX,Exceptional,107623.0,4"
"Lyford_TX,Fair,56071.0,1"
"Lytle_TX,Very Good,70685.0,3"
"Mabank_TX,Good,54889.0,2"
"McAllen_TX,Good,61579.0,2"
"McCamey_TX,Very Good,43203.0,3"
"McGregor_TX,Fair,72750.0,1"
"McKinney_TX,Exceptional,124215.0,4"
"McLendon-Chisholm_TX,Exceptional,204773.0,4"
"McQueeney_TX,Exceptional,97739.0,4"
"Madisonville_TX,Poor,67175.0,0"
"Magnolia_TX,Exceptional,78605.0,4"
"Malakoff_TX,Poor,56719.0,0"
"Manchaca_TX,Exceptional,155313.0,4"
"Manor_TX,Exceptional,84529.0,4"
"Mansfield_TX,Exceptional,121126.0,4"
"Manvel_TX,Very Good,118808.0,3"
"Marble Falls_TX,Exceptional,57925.0,4"
"Marfa_TX,Poor,44306.0,0"
"Marlin_TX,Poor,36426.0,0"
"Marshall_TX,Poor,55089.0,0"
"Mart_TX,Fair,62917.0,1"
"Martindale_TX,Poor,77500.0,0"
"Mason_TX,Very Good,75385.0,3"
"Mathis_TX,Poor,35271.0,0"
"Mauriceville_TX,Very Good,64167.0,3"
"Meadowlakes_TX,Exceptional,79050.0,4"
"Meadows Place_TX,Exceptional,90057.0,4"
"Medina_TX,Poor,21506.0,0"
"Melissa_TX,Exceptional,138763.0,4"
"Memphis_TX,Fair,47639.0,1"
"Menard_TX,Good,41144.0,2"
"Mercedes_TX,Poor,46904.0,0"
"Meridian_TX,Poor,65625.0,0"
